"No.","Time","Source","Destination","Protocol","Length","Info"
"552","18.623543389","142.251.42.182","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ad57fc"
"553","18.625080575","142.251.42.182","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ad57fc"
"554","18.626361975","142.251.42.182","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ad57fc"
"555","18.626362344","142.251.42.182","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ad57fc"
"556","18.626363053","142.251.42.182","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ad57fc"
"557","18.626363083","142.251.42.182","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ad57fc"
"558","18.626363112","142.251.42.182","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ad57fc"
"559","18.626892948","142.251.42.182","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ad57fc"
"560","18.626893205","142.251.42.182","192.168.56.105","QUIC","1216","Protected Payload (KP0), DCID=ad57fc"
"561","18.629135089","192.168.56.105","142.251.42.182","QUIC","74","Protected Payload (KP0), DCID=ddaaa6e87746b633"
"562","18.630792178","192.168.56.105","142.250.199.97","QUIC","307","0-RTT, DCID=70dafa42b9d97b0f942ef147ce4d4fc7e7, SCID=d5c671"
"563","18.634050477","192.168.56.105","142.250.199.97","QUIC","309","0-RTT, DCID=70dafa42b9d97b0f942ef147ce4d4fc7e7, SCID=d5c671"
"564","18.647114567","192.168.56.105","142.250.199.97","QUIC","311","0-RTT, DCID=70dafa42b9d97b0f942ef147ce4d4fc7e7, SCID=d5c671"
"565","18.649892392","142.250.199.97","192.168.56.105","QUIC","1399","Initial, DCID=d5c671, SCID=f0dafa42b9d97b0f, PKN: 1, ACK, PADDING"
"566","18.658187486","142.250.199.97","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=d5c671"
"567","18.659704388","142.250.199.97","192.168.56.105","QUIC","657","Protected Payload (KP0), DCID=d5c671"
"568","18.659704728","142.250.199.97","192.168.56.105","QUIC","69","Protected Payload (KP0), DCID=d5c671"
"569","18.660275319","142.250.199.97","192.168.56.105","QUIC","1395","Protected Payload (KP0), DCID=d5c671"
"570","18.665070437","142.250.199.97","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=d5c671"
"571","18.665071246","142.250.199.97","192.168.56.105","QUIC","951","Protected Payload (KP0), DCID=d5c671"
"572","18.665946874","142.250.199.97","192.168.56.105","QUIC","486","Protected Payload (KP0), DCID=d5c671"
"573","18.665947123","142.250.199.97","192.168.56.105","QUIC","955","Protected Payload (KP0), DCID=d5c671"
"574","18.665947171","142.250.199.97","192.168.56.105","QUIC","486","Protected Payload (KP0), DCID=d5c671"
"575","18.666399171","142.250.199.97","192.168.56.105","QUIC","955","Protected Payload (KP0), DCID=d5c671"
"576","18.666399295","142.250.199.97","192.168.56.105","QUIC","486","Protected Payload (KP0), DCID=d5c671"
"577","18.667232436","142.250.199.97","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=d5c671"
"578","18.667232769","142.250.199.97","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=d5c671"
"579","18.667677675","142.250.199.97","192.168.56.105","QUIC","1395","Protected Payload (KP0), DCID=d5c671"
"580","18.667677852","142.250.199.97","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=d5c671"
"581","18.670800806","192.168.56.105","142.250.199.97","QUIC","278","Protected Payload (KP0), DCID=f0dafa42b9d97b0f"
"582","18.670801257","142.250.199.97","192.168.56.105","QUIC","1395","Protected Payload (KP0), DCID=d5c671"
"583","18.670801301","142.250.199.97","192.168.56.105","QUIC","533","Protected Payload (KP0), DCID=d5c671"
"584","18.678971209","142.250.199.97","192.168.56.105","QUIC","165","Protected Payload (KP0), DCID=d5c671"
"585","18.681230770","192.168.56.105","142.250.199.97","QUIC","72","Protected Payload (KP0), DCID=f0dafa42b9d97b0f"
"586","19.293896179","192.168.56.105","142.250.207.14","QUIC","332","Protected Payload (KP0), DCID=f3f5dda068989850"
"587","19.296929305","192.168.56.105","142.250.207.14","QUIC","77","Protected Payload (KP0), DCID=f3f5dda068989850"
"588","19.307205096","142.250.207.14","192.168.56.105","QUIC","194","Protected Payload (KP0), DCID=61dfbc"
"589","19.310697412","192.168.56.105","142.250.207.14","QUIC","73","Protected Payload (KP0), DCID=f3f5dda068989850"
"590","19.310697927","142.250.207.14","192.168.56.105","QUIC","1395","Protected Payload (KP0), DCID=61dfbc"
"591","19.310697975","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"592","19.310698014","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"593","19.310698056","192.168.56.105","142.250.207.14","QUIC","75","Protected Payload (KP0), DCID=f3f5dda068989850"
"594","19.310698090","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"595","19.310698222","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"596","19.311196808","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"597","19.311196990","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"598","19.311197026","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"599","19.311197063","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"600","19.311197103","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"601","19.316604560","192.168.56.105","142.250.207.14","QUIC","75","Protected Payload (KP0), DCID=f3f5dda068989850"
"602","19.316605004","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"603","19.316605106","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"604","19.316605677","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"605","19.316605785","142.250.207.14","192.168.56.105","QUIC","76","Protected Payload (KP0), DCID=61dfbc"
"606","19.319914441","192.168.56.105","142.250.207.14","QUIC","75","Protected Payload (KP0), DCID=f3f5dda068989850"
"607","19.347167288","142.250.207.14","192.168.56.105","QUIC","69","Protected Payload (KP0), DCID=61dfbc"
"608","20.289797400","192.168.56.105","142.250.207.14","QUIC","1399","Protected Payload (KP0), DCID=f3f5dda068989850"
"609","20.292411726","192.168.56.105","142.250.207.14","QUIC","1399","Protected Payload (KP0), DCID=f3f5dda068989850"
"610","20.293504147","192.168.56.105","142.250.207.14","QUIC","1198","Protected Payload (KP0), DCID=f3f5dda068989850"
"611","20.304003294","142.250.207.14","192.168.56.105","QUIC","68","Protected Payload (KP0), DCID=61dfbc"
"612","20.308714938","142.250.207.14","192.168.56.105","QUIC","72","Protected Payload (KP0), DCID=61dfbc"
"613","20.331241451","192.168.56.105","142.250.207.14","QUIC","76","Protected Payload (KP0), DCID=f3f5dda068989850"
"614","20.353355436","142.250.207.14","192.168.56.105","QUIC","151","Protected Payload (KP0), DCID=61dfbc"
"615","20.353355890","142.250.207.14","192.168.56.105","QUIC","140","Protected Payload (KP0), DCID=61dfbc"
"616","20.355733013","192.168.56.105","142.250.207.14","QUIC","81","Protected Payload (KP0), DCID=f3f5dda068989850"
"617","20.391163269","142.250.207.14","192.168.56.105","QUIC","69","Protected Payload (KP0), DCID=61dfbc"
"618","20.415232075","192.168.56.105","142.250.207.14","QUIC","968","Protected Payload (KP0), DCID=f3f5dda068989850"
"619","20.424276821","142.250.207.14","192.168.56.105","QUIC","72","Protected Payload (KP0), DCID=61dfbc"
"620","20.445708542","192.168.56.105","142.250.207.14","QUIC","76","Protected Payload (KP0), DCID=f3f5dda068989850"
"621","20.459474470","142.250.207.14","192.168.56.105","QUIC","119","Protected Payload (KP0), DCID=61dfbc"
"622","20.460905893","142.250.207.14","192.168.56.105","QUIC","122","Protected Payload (KP0), DCID=61dfbc"
"623","20.467447372","192.168.56.105","142.250.207.14","QUIC","80","Protected Payload (KP0), DCID=f3f5dda068989850"
"624","20.504231186","142.250.207.14","192.168.56.105","QUIC","70","Protected Payload (KP0), DCID=61dfbc"
"625","20.841180282","192.168.56.105","8.8.8.8","DNS","81","Standard query 0x1c89 A jnn-pa.googleapis.com"
"626","20.841570154","192.168.56.105","8.8.8.8","DNS","81","Standard query 0xa884 AAAA jnn-pa.googleapis.com"
"627","20.851493536","8.8.8.8","192.168.56.105","DNS","337","Standard query response 0x1c89 A jnn-pa.googleapis.com A 172.217.175.234 A 216.58.220.106 A 172.217.175.10 A 172.217.175.42 A 142.250.207.42 A 142.250.196.106 A 142.250.196.138 A 172.217.175.74 A 216.58.220.138 A 142.250.198.10 A 142.251.222.10 A 142.251.42.138 A 142.251.42.170 A 142.251.42.202 A 142.251.222.42 A 172.217.26.234"
"628","20.855255373","8.8.8.8","192.168.56.105","DNS","193","Standard query response 0xa884 AAAA jnn-pa.googleapis.com AAAA 2404:6800:4004:811::200a AAAA 2404:6800:4004:824::200a AAAA 2404:6800:4004:821::200a AAAA 2404:6800:4004:822::200a"
"629","20.859176233","192.168.56.105","172.217.175.234","QUIC","1399","0-RTT, DCID=9c6a2579ecfe8e62, SCID=ba0b9d"
"630","20.873539009","192.168.56.105","8.8.8.8","DNS","82","Standard query 0x4fd8 A static.doubleclick.net"
"631","20.873539866","192.168.56.105","8.8.8.8","DNS","82","Standard query 0xdee3 AAAA static.doubleclick.net"
"632","20.887396579","8.8.8.8","192.168.56.105","DNS","98","Standard query response 0x4fd8 A static.doubleclick.net A 142.250.207.6"
"633","20.895955592","172.217.175.234","192.168.56.105","QUIC","1399","Initial, DCID=ba0b9d, SCID=dc6a2579ecfe8e62, PKN: 1, ACK, PADDING"
"634","20.908090491","172.217.175.234","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ba0b9d"
"635","20.909168509","172.217.175.234","192.168.56.105","QUIC","657","Protected Payload (KP0), DCID=ba0b9d"
"636","20.909169035","172.217.175.234","192.168.56.105","QUIC","69","Protected Payload (KP0), DCID=ba0b9d"
"637","20.911746545","192.168.56.105","172.217.175.234","QUIC","199","Protected Payload (KP0), DCID=dc6a2579ecfe8e62"
"638","20.912966444","192.168.56.105","172.217.175.234","QUIC","422","Protected Payload (KP0), DCID=dc6a2579ecfe8e62"
"639","20.919188940","8.8.8.8","192.168.56.105","DNS","110","Standard query response 0xdee3 AAAA static.doubleclick.net AAAA 2404:6800:4004:820::2006"
"640","20.919189266","172.217.175.234","192.168.56.105","QUIC","165","Protected Payload (KP0), DCID=ba0b9d"
"641","20.922384779","192.168.56.105","142.250.207.6","QUIC","1399","0-RTT, DCID=57cb0229ebe2d8a8, SCID=5bc372"
"642","20.924628773","172.217.175.234","192.168.56.105","QUIC","72","Protected Payload (KP0), DCID=ba0b9d"
"643","20.925505525","192.168.56.105","142.250.207.6","QUIC","324","0-RTT, DCID=57cb0229ebe2d8a8, SCID=5bc372"
"644","20.927326833","192.168.56.105","172.217.175.234","QUIC","73","Protected Payload (KP0), DCID=dc6a2579ecfe8e62"
"645","20.959602182","142.250.207.6","192.168.56.105","QUIC","1399","Initial, DCID=5bc372, SCID=d7cb0229ebe2d8a8, PKN: 1, ACK, PADDING"
"646","20.969238426","172.217.175.234","192.168.56.105","QUIC","1395","Protected Payload (KP0), DCID=ba0b9d"
"647","20.969238790","172.217.175.234","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ba0b9d"
"648","20.971734992","192.168.56.105","172.217.175.234","QUIC","78","Protected Payload (KP0), DCID=dc6a2579ecfe8e62"
"649","20.973224486","172.217.175.234","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ba0b9d"
"650","20.974299540","172.217.175.234","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ba0b9d"
"651","20.974299795","172.217.175.234","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ba0b9d"
"652","20.974300078","172.217.175.234","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ba0b9d"
"653","20.974300119","172.217.175.234","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ba0b9d"
"654","20.977761031","172.217.175.234","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ba0b9d"
"655","20.977761751","172.217.175.234","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ba0b9d"
"656","20.977761777","172.217.175.234","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ba0b9d"
"657","20.977761805","172.217.175.234","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ba0b9d"
"658","20.977761836","192.168.56.105","172.217.175.234","QUIC","74","Protected Payload (KP0), DCID=dc6a2579ecfe8e62"
"659","20.977761875","172.217.175.234","192.168.56.105","QUIC","681","Protected Payload (KP0), DCID=ba0b9d"
"660","20.977761911","172.217.175.234","192.168.56.105","QUIC","423","Protected Payload (KP0), DCID=ba0b9d"
"661","20.977761942","192.168.56.105","172.217.175.234","QUIC","73","Protected Payload (KP0), DCID=dc6a2579ecfe8e62"
"662","20.977955982","142.250.207.6","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=5bc372"
"663","20.977956297","172.217.175.234","192.168.56.105","QUIC","1394","Protected Payload (KP0), DCID=ba0b9d"
"664","20.981021413","192.168.56.105","142.250.207.6","TCP","74","49332  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=174254976 TSecr=0 WS=128"
"665","20.981021693","142.250.207.6","192.168.56.105","QUIC","657","Protected Payload (KP0), DCID=5bc372"
"666","20.981021730","172.217.175.234","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ba0b9d"
"667","20.981021781","142.250.207.6","192.168.56.105","QUIC","69","Protected Payload (KP0), DCID=5bc372"
"668","20.981021827","172.217.175.234","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ba0b9d"
"669","20.981021874","142.250.207.6","192.168.56.105","QUIC","227","Protected Payload (KP0), DCID=5bc372"
"670","20.981021918","192.168.56.105","172.217.175.234","QUIC","73","Protected Payload (KP0), DCID=dc6a2579ecfe8e62"
"671","20.981021961","172.217.175.234","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ba0b9d"
"672","20.981505067","172.217.175.234","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ba0b9d"
"673","20.981505165","172.217.175.234","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ba0b9d"
"674","20.981505200","172.217.175.234","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ba0b9d"
"675","20.981505233","172.217.175.234","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ba0b9d"
"676","20.983307303","172.217.175.234","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ba0b9d"
"677","20.983307738","172.217.175.234","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ba0b9d"
"678","20.983307844","172.217.175.234","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ba0b9d"
"679","20.983307930","172.217.175.234","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=ba0b9d"
"680","20.983308036","172.217.175.234","192.168.56.105","QUIC","404","Protected Payload (KP0), DCID=ba0b9d"
"681","20.985189563","192.168.56.105","142.250.207.6","QUIC","276","Protected Payload (KP0), DCID=d7cb0229ebe2d8a8"
"682","20.987407137","192.168.56.105","172.217.175.234","QUIC","74","Protected Payload (KP0), DCID=dc6a2579ecfe8e62"
"683","20.997925340","142.250.207.6","192.168.56.105","TCP","60","443  >  49332 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"684","20.997925770","142.250.207.6","192.168.56.105","QUIC","165","Protected Payload (KP0), DCID=5bc372"
"685","20.999054549","192.168.56.105","142.250.207.6","TCP","60","49332  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"686","21.007498443","192.168.56.105","142.250.207.6","TLSv1.3","721","Client Hello"
"687","21.007498808","142.250.207.6","192.168.56.105","TCP","60","443  >  49332 [ACK] Seq=1 Ack=668 Win=65535 Len=0"
"688","21.007966815","192.168.56.105","142.250.207.6","TLSv1.3","230","Change Cipher Spec, Application Data"
"689","21.008974199","172.217.175.234","192.168.56.105","QUIC","69","Protected Payload (KP0), DCID=ba0b9d"
"690","21.010082396","142.250.207.6","192.168.56.105","TCP","60","443  >  49332 [ACK] Seq=1 Ack=844 Win=65535 Len=0"
"691","21.019897496","142.250.207.6","192.168.56.105","QUIC","69","Protected Payload (KP0), DCID=5bc372"
"692","21.022440185","192.168.56.105","142.250.207.6","QUIC","73","Protected Payload (KP0), DCID=d7cb0229ebe2d8a8"
"693","21.049464014","142.250.207.6","192.168.56.105","TLSv1.3","884","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data"
"694","21.049464745","192.168.56.105","142.250.207.6","TCP","60","49332  >  443 [ACK] Seq=844 Ack=831 Win=63910 Len=0"
"695","21.049464778","192.168.56.105","142.250.207.6","TLSv1.3","138","Application Data, Application Data"
"696","21.052943243","192.168.56.105","142.250.207.6","TLSv1.3","85","Application Data"
"697","21.052945623","142.250.207.6","192.168.56.105","TCP","60","443  >  49332 [ACK] Seq=831 Ack=928 Win=65535 Len=0"
"698","21.052945654","142.250.207.6","192.168.56.105","TLSv1.3","85","Application Data"
"699","21.054345008","142.250.207.6","192.168.56.105","TCP","60","443  >  49332 [ACK] Seq=862 Ack=959 Win=65535 Len=0"
"700","21.099103790","192.168.56.105","142.250.207.6","TCP","60","49332  >  443 [ACK] Seq=959 Ack=862 Win=63910 Len=0"
"701","21.252104009","192.168.56.105","172.217.175.234","QUIC","1361","Protected Payload (KP0), DCID=dc6a2579ecfe8e62"
"702","21.260054609","172.217.175.234","192.168.56.105","QUIC","72","Protected Payload (KP0), DCID=ba0b9d"
"703","21.281802290","192.168.56.105","172.217.175.234","QUIC","74","Protected Payload (KP0), DCID=dc6a2579ecfe8e62"
"704","21.299542896","172.217.175.234","192.168.56.105","QUIC","208","Protected Payload (KP0), DCID=ba0b9d"
"705","21.299958356","172.217.175.234","192.168.56.105","QUIC","168","Protected Payload (KP0), DCID=ba0b9d"
"706","21.301022788","192.168.56.105","172.217.175.234","QUIC","78","Protected Payload (KP0), DCID=dc6a2579ecfe8e62"
"707","21.345322478","172.217.175.234","192.168.56.105","QUIC","69","Protected Payload (KP0), DCID=ba0b9d"
"708","21.893771396","192.168.56.105","142.250.207.14","QUIC","1399","Protected Payload (KP0), DCID=f3f5dda068989850"
"709","21.895785989","192.168.56.105","142.250.207.14","QUIC","1199","Protected Payload (KP0), DCID=f3f5dda068989850"
"710","21.904714555","142.250.207.14","192.168.56.105","QUIC","73","Protected Payload (KP0), DCID=61dfbc"
"711","21.926093964","192.168.56.105","142.250.207.14","QUIC","76","Protected Payload (KP0), DCID=f3f5dda068989850"
"712","21.932968401","142.250.207.14","192.168.56.105","QUIC","70","Protected Payload (KP0), DCID=61dfbc"
"713","21.961260981","142.250.207.14","192.168.56.105","QUIC","1394","Protected Payload (KP0), DCID=61dfbc"
"714","21.961261481","192.168.56.105","142.250.207.14","QUIC","73","Protected Payload (KP0), DCID=f3f5dda068989850"
"715","21.965500968","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"716","21.965501283","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"717","21.966491741","192.168.56.105","142.250.207.14","QUIC","75","Protected Payload (KP0), DCID=f3f5dda068989850"
"718","21.969061657","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"719","21.969061978","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"720","21.969062023","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"721","21.969062082","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"722","21.969062124","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"723","21.969556184","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"724","21.969556382","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"725","21.969556418","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"726","21.969556458","142.250.207.14","192.168.56.105","QUIC","680","Protected Payload (KP0), DCID=61dfbc"
"727","21.969992618","142.250.207.14","192.168.56.105","QUIC","310","Protected Payload (KP0), DCID=61dfbc"
"728","21.969992882","142.250.207.14","192.168.56.105","QUIC","1393","Protected Payload (KP0), DCID=61dfbc"
"729","21.969992919","142.250.207.14","192.168.56.105","QUIC","368","Protected Payload (KP0), DCID=61dfbc"
"730","21.972249205","192.168.56.105","142.250.207.14","QUIC","75","Protected Payload (KP0), DCID=f3f5dda068989850"
"731","22.011662662","142.250.207.14","192.168.56.105","QUIC","70","Protected Payload (KP0), DCID=61dfbc"
"732","22.170782167","192.168.56.105","142.250.207.14","QUIC","331","Protected Payload (KP0), DCID=f3f5dda068989850"
"733","22.180987144","142.250.207.14","192.168.56.105","QUIC","89","Protected Payload (KP0), DCID=61dfbc"
"734","22.180987665","142.250.207.14","192.168.56.105","QUIC","67","Protected Payload (KP0), DCID=61dfbc"
"735","22.182805226","192.168.56.105","142.250.207.14","QUIC","80","Protected Payload (KP0), DCID=f3f5dda068989850"
"736","22.218573966","142.250.207.14","192.168.56.105","QUIC","70","Protected Payload (KP0), DCID=61dfbc"
"737","24.531050713","192.168.56.105","142.250.198.10","QUIC","250","Protected Payload (KP0), DCID=c1273b98a3ebe0c0"
"738","24.531972067","192.168.56.105","142.250.198.10","QUIC","72","Protected Payload (KP0), DCID=c1273b98a3ebe0c0"
"739","24.536292684","192.168.56.105","142.250.198.10","QUIC","230","Protected Payload (KP0), DCID=c1273b98a3ebe0c0"
"740","24.536927678","192.168.56.105","142.250.198.10","QUIC","72","Protected Payload (KP0), DCID=c1273b98a3ebe0c0"
"741","24.542366628","142.250.198.10","192.168.56.105","QUIC","72","Protected Payload (KP0), DCID=56678f"
"742","24.542775029","142.250.198.10","192.168.56.105","QUIC","73","Protected Payload (KP0), DCID=56678f"
"743","24.543970309","192.168.56.105","142.250.198.10","QUIC","73","Protected Payload (KP0), DCID=c1273b98a3ebe0c0"
"744","24.545553579","142.250.198.10","192.168.56.105","QUIC","72","Protected Payload (KP0), DCID=56678f"
"745","24.549222970","142.250.198.10","192.168.56.105","QUIC","73","Protected Payload (KP0), DCID=56678f"
"746","24.550018020","192.168.56.105","142.250.198.10","QUIC","73","Protected Payload (KP0), DCID=c1273b98a3ebe0c0"
"747","26.663946105","192.168.56.105","34.107.221.82","TCP","60","[TCP Dup ACK 15#1] 53744  >  80 [ACK] Seq=1 Ack=1 Win=64024 Len=0"
"748","26.665339146","34.107.221.82","192.168.56.105","TCP","60","[TCP Dup ACK 16#2] 80  >  53744 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"749","26.858277233","192.168.56.105","142.250.207.14","QUIC","1399","Protected Payload (KP0), DCID=f3f5dda068989850"
"750","26.858277707","192.168.56.105","142.250.207.14","QUIC","1399","Protected Payload (KP0), DCID=f3f5dda068989850"
"751","26.858745504","192.168.56.105","142.250.207.14","QUIC","401","Protected Payload (KP0), DCID=f3f5dda068989850"
"752","26.868637719","142.250.207.14","192.168.56.105","QUIC","73","Protected Payload (KP0), DCID=61dfbc"
"753","26.868638051","142.250.207.14","192.168.56.105","QUIC","69","Protected Payload (KP0), DCID=61dfbc"
"754","26.889328282","192.168.56.105","142.250.207.14","QUIC","76","Protected Payload (KP0), DCID=f3f5dda068989850"
"755","26.934945433","142.250.207.14","192.168.56.105","QUIC","1394","Protected Payload (KP0), DCID=61dfbc"
"756","26.936289483","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"757","26.936964009","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"758","26.939577636","192.168.56.105","142.250.207.14","QUIC","80","Protected Payload (KP0), DCID=f3f5dda068989850"
"759","26.942380039","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"760","26.942741118","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"761","26.945067600","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"762","26.945068008","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"763","26.945068170","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"764","26.945068771","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"765","26.945069071","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"766","26.945069165","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"767","26.945069198","142.250.207.14","192.168.56.105","QUIC","694","Protected Payload (KP0), DCID=61dfbc"
"768","26.946578407","142.250.207.14","192.168.56.105","QUIC","310","Protected Payload (KP0), DCID=61dfbc"
"769","26.946578854","142.250.207.14","192.168.56.105","QUIC","1393","Protected Payload (KP0), DCID=61dfbc"
"770","26.946578885","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"771","26.946578975","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"772","26.946579065","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"773","26.946579166","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"774","26.947441820","192.168.56.105","142.250.207.14","QUIC","75","Protected Payload (KP0), DCID=f3f5dda068989850"
"775","26.948375487","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"776","26.948983795","142.250.207.14","192.168.56.105","QUIC","946","Protected Payload (KP0), DCID=61dfbc"
"777","26.952626675","192.168.56.105","142.250.207.14","QUIC","75","Protected Payload (KP0), DCID=f3f5dda068989850"
"778","26.977104771","142.250.207.14","192.168.56.105","QUIC","70","Protected Payload (KP0), DCID=61dfbc"
"779","27.534130787","192.168.56.105","142.250.207.14","QUIC","1399","Protected Payload (KP0), DCID=f3f5dda068989850"
"780","27.534130931","192.168.56.105","142.250.207.14","QUIC","1399","Protected Payload (KP0), DCID=f3f5dda068989850"
"781","27.534130974","192.168.56.105","142.250.207.14","QUIC","401","Protected Payload (KP0), DCID=f3f5dda068989850"
"782","27.544713912","142.250.207.14","192.168.56.105","QUIC","73","Protected Payload (KP0), DCID=61dfbc"
"783","27.544714309","142.250.207.14","192.168.56.105","QUIC","69","Protected Payload (KP0), DCID=61dfbc"
"784","27.569881246","192.168.56.105","142.250.207.14","QUIC","76","Protected Payload (KP0), DCID=f3f5dda068989850"
"785","27.608075682","142.250.207.14","192.168.56.105","QUIC","1394","Protected Payload (KP0), DCID=61dfbc"
"786","27.608076043","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"787","27.610460178","192.168.56.105","142.250.207.14","QUIC","80","Protected Payload (KP0), DCID=f3f5dda068989850"
"788","27.617872514","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
"789","27.617872753","142.250.207.14","192.168.56.105","QUIC","1399","Protected Payload (KP0), DCID=61dfbc"
